date,open,high,low,close,volume,ma50,ma200
2026-01-15 13:20:00,5.25,5.27,5.25,5.25,740400,5.2988,5.39865
2026-01-15 13:25:00,5.25,5.26,5.25,5.26,186700,5.2964,5.39785
2026-01-15 13:30:00,5.26,5.26,5.25,5.26,259000,5.2938,5.397049999999999
2026-01-15 13:35:00,5.25,5.26,5.25,5.25,134500,5.291,5.3962
2026-01-15 13:40:00,5.26,5.26,5.25,5.25,218800,5.2884,5.39535
2026-01-15 13:45:00,5.25,5.26,5.25,5.25,175000,5.285799999999999,5.394499999999999
2026-01-15 13:50:00,5.25,5.26,5.25,5.25,1506500,5.283199999999999,5.3937
2026-01-15 13:55:00,5.25,5.26,5.25,5.25,326400,5.2806,5.3929
2026-01-15 14:00:00,5.25,5.26,5.25,5.25,298100,5.278,5.392049999999999
2026-01-15 14:05:00,5.25,5.26,5.25,5.25,182200,5.275399999999999,5.39125
2026-01-15 14:10:00,5.25,5.26,5.25,5.25,287000,5.273,5.3904
2026-01-15 14:15:00,5.25,5.26,5.24,5.24,2101000,5.270599999999999,5.389549999999999
2026-01-15 14:20:00,5.25,5.25,5.24,5.25,229000,5.268400000000001,5.38875
2026-01-15 14:25:00,5.24,5.25,5.24,5.24,389800,5.266,5.387899999999999
2026-01-15 14:30:00,5.24,5.25,5.24,5.24,1664300,5.264000000000001,5.3870499999999995
2026-01-15 14:35:00,5.24,5.25,5.23,5.24,4320200,5.262,5.3862
2026-01-15 14:40:00,5.23,5.25,5.23,5.24,1584200,5.26,5.38535
2026-01-15 14:45:00,5.24,5.25,5.23,5.24,808200,5.2581999999999995,5.3845
2026-01-15 14:50:00,5.24,5.25,5.23,5.23,1204300,5.256,5.3836
2026-01-15 14:55:00,5.24,5.24,5.23,5.24,1033400,5.255,5.3827
2026-01-15 15:00:00,5.23,5.25,5.23,5.24,1008600,5.2544,5.381800000000001
2026-01-16 09:35:00,5.25,5.26,5.24,5.26,2253900,5.254,5.38105
2026-01-16 09:40:00,5.26,5.27,5.25,5.26,2385000,5.2538,5.3803
2026-01-16 09:45:00,5.26,5.27,5.26,5.26,1363100,5.2532000000000005,5.37955
2026-01-16 09:50:00,5.26,5.27,5.26,5.26,864300,5.2532,5.37875
2026-01-16 09:55:00,5.26,5.28,5.26,5.28,2096800,5.2534,5.3781
2026-01-16 10:00:00,5.27,5.28,5.27,5.27,981800,5.2534,5.37735
2026-01-16 10:05:00,5.27,5.28,5.26,5.26,1222400,5.2532,5.37655
2026-01-16 10:10:00,5.26,5.27,5.26,5.26,992700,5.252999999999999,5.375749999999999
2026-01-16 10:15:00,5.25,5.26,5.25,5.25,496700,5.2528,5.37495
2026-01-16 10:20:00,5.25,5.27,5.25,5.26,775300,5.2526,5.374149999999999
2026-01-16 10:25:00,5.27,5.27,5.26,5.27,190200,5.2526,5.373349999999999
2026-01-16 10:30:00,5.26,5.27,5.2,5.21,14929300,5.2516,5.37225
2026-01-16 10:35:00,5.21,5.22,5.18,5.2,10341800,5.2501999999999995,5.37105
2026-01-16 10:40:00,5.19,5.2,5.18,5.18,2756600,5.2486,5.369800000000001
2026-01-16 10:45:00,5.19,5.2,5.18,5.19,1857600,5.2474,5.36865
2026-01-16 10:50:00,5.19,5.2,5.18,5.18,1660500,5.246,5.36745
2026-01-16 10:55:00,5.2,5.2,5.18,5.19,1299500,5.2446,5.36625
2026-01-16 11:00:00,5.18,5.19,5.18,5.19,1032200,5.2434,5.3651
2026-01-16 11:05:00,5.19,5.2,5.18,5.18,1085400,5.2418,5.363900000000001
2026-01-16 11:10:00,5.18,5.19,5.18,5.18,767400,5.240399999999999,5.3627
2026-01-16 11:15:00,5.18,5.19,5.18,5.19,942100,5.239199999999999,5.3614999999999995
2026-01-16 11:20:00,5.19,5.2,5.18,5.2,489200,5.2379999999999995,5.3603499999999995
2026-01-16 11:25:00,5.2,5.2,5.19,5.2,327500,5.236999999999999,5.3592
2026-01-16 11:30:00,5.19,5.2,5.18,5.19,2190100,5.235799999999999,5.358
2026-01-16 13:05:00,5.19,5.19,5.17,5.17,3814800,5.234399999999999,5.3567
2026-01-16 13:10:00,5.17,5.18,5.16,5.17,3491300,5.2328,5.3554
2026-01-16 13:15:00,5.16,5.17,5.15,5.16,1527000,5.230999999999999,5.35405
2026-01-16 13:20:00,5.16,5.17,5.16,5.17,688600,5.229399999999999,5.352799999999999
2026-01-16 13:25:00,5.16,5.18,5.16,5.17,316600,5.2276,5.3515500000000005
2026-01-16 13:30:00,5.18,5.18,5.17,5.17,264600,5.226,5.3503
2026-01-16 13:35:00,5.17,5.18,5.17,5.17,1418400,5.2242,5.349
2026-01-16 13:40:00,5.18,5.18,5.13,5.14,10112000,5.221800000000001,5.34755
2026-01-16 13:45:00,5.14,5.15,5.13,5.14,1858000,5.219600000000001,5.34605
2026-01-16 13:50:00,5.13,5.15,5.13,5.13,1434000,5.2172,5.3445
2026-01-16 13:55:00,5.14,5.14,5.13,5.14,1644600,5.215,5.343
2026-01-16 14:00:00,5.13,5.15,5.13,5.13,1297600,5.2126,5.34145
2026-01-16 14:05:00,5.13,5.14,5.13,5.13,1209500,5.2101999999999995,5.3399
2026-01-16 14:10:00,5.14,5.14,5.13,5.13,863000,5.2078,5.33835
2026-01-16 14:15:00,5.14,5.14,5.13,5.14,649500,5.2056000000000004,5.336849999999999
2026-01-16 14:20:00,5.14,5.14,5.13,5.13,711500,5.203200000000001,5.3353
2026-01-16 14:25:00,5.13,5.14,5.13,5.14,700000,5.2012,5.3338
2026-01-16 14:30:00,5.13,5.14,5.13,5.13,2814700,5.1988,5.33225
2026-01-16 14:35:00,5.14,5.14,5.13,5.13,670800,5.1966,5.330699999999999
2026-01-16 14:40:00,5.13,5.14,5.13,5.13,860700,5.194400000000001,5.329149999999999
2026-01-16 14:45:00,5.13,5.14,5.13,5.13,1070300,5.192200000000001,5.327650000000001
2026-01-16 14:50:00,5.13,5.14,5.13,5.14,1550400,5.1902,5.3262
2026-01-16 14:55:00,5.13,5.15,5.13,5.14,799800,5.1882,5.32475
2026-01-16 15:00:00,5.15,5.15,5.14,5.15,796800,5.186599999999999,5.3233
2026-01-19 09:35:00,5.15,5.15,5.12,5.14,3316400,5.1846000000000005,5.32185
2026-01-19 09:40:00,5.14,5.16,5.14,5.15,1176000,5.182799999999999,5.320449999999999
2026-01-19 09:45:00,5.15,5.15,5.13,5.15,2075300,5.180600000000001,5.319
2026-01-19 09:50:00,5.15,5.15,5.14,5.15,1131100,5.178399999999999,5.3176
2026-01-19 09:55:00,5.14,5.16,5.14,5.15,883100,5.1762,5.31615
2026-01-19 10:00:00,5.16,5.16,5.15,5.16,1059700,5.1742,5.3148
2026-01-19 10:05:00,5.16,5.16,5.14,5.15,2379300,5.1716,5.313349999999999
2026-01-19 10:10:00,5.15,5.16,5.14,5.15,1875800,5.1692,5.31185
2026-01-19 10:15:00,5.16,5.16,5.15,5.16,1120600,5.1672,5.31045
2026-01-19 10:20:00,5.15,5.17,5.15,5.16,1617800,5.1652,5.30915
2026-01-19 10:25:00,5.17,5.17,5.16,5.16,634400,5.1634,5.307799999999999
2026-01-19 10:30:00,5.16,5.18,5.16,5.18,1646300,5.1617999999999995,5.30645
2026-01-19 10:35:00,5.18,5.18,5.17,5.17,1151800,5.159800000000001,5.30515
2026-01-19 10:40:00,5.17,5.18,5.16,5.17,1343000,5.159,5.30385
2026-01-19 10:45:00,5.18,5.18,5.17,5.18,545800,5.1586,5.30255
2026-01-19 10:50:00,5.18,5.18,5.17,5.17,837200,5.1584,5.301149999999999
2026-01-19 10:55:00,5.17,5.18,5.17,5.18,466700,5.158200000000001,5.2998
2026-01-19 11:00:00,5.18,5.18,5.17,5.17,272900,5.1579999999999995,5.29845
2026-01-19 11:05:00,5.17,5.18,5.17,5.17,547900,5.1575999999999995,5.2971
2026-01-19 11:10:00,5.17,5.18,5.17,5.17,556400,5.1572000000000005,5.295749999999999
2026-01-19 11:15:00,5.17,5.18,5.17,5.17,288000,5.157,5.2944
2026-01-19 11:20:00,5.18,5.18,5.17,5.18,437600,5.156999999999999,5.293050000000001
2026-01-19 11:25:00,5.18,5.18,5.17,5.17,711300,5.1566,5.29165
2026-01-19 11:30:00,5.17,5.18,5.16,5.17,702000,5.156000000000001,5.2902
2026-01-19 13:05:00,5.18,5.19,5.17,5.19,1423100,5.155799999999999,5.2889
2026-01-19 13:10:00,5.18,5.19,5.18,5.19,586700,5.1558,5.287550000000001
2026-01-19 13:15:00,5.18,5.19,5.18,5.18,267300,5.156000000000001,5.2862
2026-01-19 13:20:00,5.19,5.19,5.18,5.19,223600,5.1564,5.2849
2026-01-19 13:25:00,5.18,5.19,5.18,5.19,176600,5.156999999999999,5.2836
2026-01-19 13:30:00,5.18,5.19,5.18,5.19,248100,5.1574,5.2823
2026-01-19 13:35:00,5.19,5.19,5.18,5.19,311500,5.1578,5.281000000000001
2026-01-19 13:40:00,5.19,5.19,5.17,5.18,647800,5.1579999999999995,5.2796
2026-01-19 13:45:00,5.18,5.19,5.17,5.17,764900,5.1579999999999995,5.27815
2026-01-19 13:50:00,5.17,5.18,5.17,5.17,387700,5.1586,5.2767
2026-01-19 13:55:00,5.17,5.18,5.16,5.16,1135100,5.159,5.27525
2026-01-19 14:00:00,5.16,5.18,5.16,5.17,404900,5.159800000000001,5.2738499999999995
2026-01-19 14:05:00,5.17,5.18,5.17,5.18,126500,5.1606000000000005,5.27255
2026-01-19 14:10:00,5.18,5.19,5.17,5.19,916400,5.1618,5.2713
2026-01-19 14:15:00,5.19,5.19,5.17,5.19,532300,5.163,5.27005
2026-01-19 14:20:00,5.19,5.19,5.18,5.19,205500,5.164199999999999,5.26885
2026-01-19 14:25:00,5.18,5.19,5.18,5.19,181900,5.1652,5.2676
2026-01-19 14:30:00,5.18,5.19,5.18,5.19,511000,5.166399999999999,5.2663
2026-01-19 14:35:00,5.18,5.19,5.18,5.19,271600,5.1674,5.26505
2026-01-19 14:40:00,5.18,5.19,5.18,5.18,509000,5.1684,5.2637
2026-01-19 14:45:00,5.19,5.19,5.18,5.19,550300,5.1696,5.26245
2026-01-19 14:50:00,5.18,5.2,5.18,5.19,1131700,5.170800000000001,5.2612
2026-01-19 14:55:00,5.19,5.2,5.19,5.19,845000,5.172000000000001,5.2599
2026-01-19 15:00:00,5.2,5.2,5.19,5.19,628300,5.172999999999999,5.2586
2026-01-20 09:35:00,5.2,5.21,5.18,5.2,2748800,5.174200000000001,5.25735
2026-01-20 09:40:00,5.21,5.22,5.2,5.21,2687000,5.1754,5.25615
2026-01-20 09:45:00,5.21,5.22,5.2,5.21,682600,5.176799999999999,5.255
2026-01-20 09:50:00,5.21,5.23,5.21,5.22,1496300,5.1782,5.25395
2026-01-20 09:55:00,5.22,5.22,5.21,5.21,1125300,5.1794,5.25285
2026-01-20 10:00:00,5.21,5.22,5.2,5.21,1288400,5.180600000000001,5.25175
2026-01-20 10:05:00,5.21,5.21,5.2,5.21,558600,5.181799999999999,5.2506
2026-01-20 10:10:00,5.2,5.21,5.2,5.21,383900,5.182799999999999,5.2494499999999995
2026-01-20 10:15:00,5.21,5.22,5.21,5.21,827500,5.184,5.248399999999999
2026-01-20 10:20:00,5.21,5.22,5.21,5.22,277800,5.1854,5.24735
2026-01-20 10:25:00,5.21,5.22,5.2,5.21,784800,5.1864,5.24625
2026-01-20 10:30:00,5.2,5.21,5.2,5.2,240700,5.187200000000001,5.24505
2026-01-20 10:35:00,5.21,5.22,5.2,5.22,871700,5.188400000000001,5.244
2026-01-20 10:40:00,5.21,5.23,5.21,5.23,2234000,5.189399999999999,5.243
2026-01-20 10:45:00,5.23,5.23,5.22,5.22,231200,5.1903999999999995,5.241949999999999
2026-01-20 10:50:00,5.22,5.23,5.22,5.22,232000,5.1914,5.240899999999999
2026-01-20 10:55:00,5.22,5.23,5.22,5.23,212700,5.1924,5.239850000000001
2026-01-20 11:00:00,5.23,5.23,5.22,5.23,340900,5.1936,5.23885
2026-01-20 11:05:00,5.22,5.23,5.22,5.23,185400,5.1946,5.23785
2026-01-20 11:10:00,5.23,5.24,5.22,5.23,1135500,5.1958,5.23685
2026-01-20 11:15:00,5.23,5.24,5.22,5.23,398100,5.197,5.23585
2026-01-20 11:20:00,5.23,5.24,5.23,5.24,1120200,5.1984,5.2349
2026-01-20 11:25:00,5.23,5.25,5.23,5.23,1071400,5.1996,5.2339
2026-01-20 11:30:00,5.24,5.24,5.23,5.23,379400,5.2006000000000006,5.232900000000001
2026-01-20 13:05:00,5.24,5.24,5.23,5.24,318600,5.202000000000001,5.23195
2026-01-20 13:10:00,5.23,5.24,5.23,5.24,351200,5.2034,5.23095
2026-01-20 13:15:00,5.23,5.24,5.23,5.23,341100,5.204199999999999,5.22995
2026-01-20 13:20:00,5.23,5.24,5.23,5.24,278300,5.2052,5.228950000000001
2026-01-20 13:25:00,5.23,5.25,5.23,5.24,824700,5.2063999999999995,5.228000000000001
2026-01-20 13:30:00,5.25,5.25,5.24,5.24,376300,5.2074,5.227
2026-01-20 13:35:00,5.24,5.25,5.23,5.24,484100,5.2084,5.226049999999999
2026-01-20 13:40:00,5.24,5.24,5.23,5.24,243000,5.2094000000000005,5.2250499999999995
2026-01-20 13:45:00,5.24,5.24,5.23,5.23,252600,5.2101999999999995,5.22425
2026-01-20 13:50:00,5.23,5.24,5.23,5.24,188900,5.2114,5.22355
2026-01-20 13:55:00,5.24,5.24,5.23,5.23,300700,5.2126,5.222799999999999
2026-01-20 14:00:00,5.23,5.24,5.23,5.24,590000,5.2139999999999995,5.222049999999999
2026-01-20 14:05:00,5.24,5.24,5.23,5.23,272900,5.2154,5.22125
2026-01-20 14:10:00,5.23,5.25,5.23,5.24,849500,5.216800000000001,5.220549999999999
2026-01-20 14:15:00,5.24,5.25,5.24,5.24,216200,5.218000000000001,5.21985
2026-01-20 14:20:00,5.24,5.25,5.24,5.24,458100,5.218999999999999,5.21915
2026-01-20 14:25:00,5.24,5.25,5.24,5.24,264300,5.22,5.218450000000001
2026-01-20 14:30:00,5.25,5.25,5.24,5.24,838000,5.221,5.21775
2026-01-20 14:35:00,5.25,5.25,5.24,5.25,530300,5.2222,5.2171
2026-01-20 14:40:00,5.25,5.25,5.24,5.25,643300,5.223400000000001,5.2165
2026-01-20 14:45:00,5.25,5.26,5.24,5.24,1501300,5.2244,5.2159
2026-01-20 14:50:00,5.25,5.26,5.24,5.24,863900,5.225599999999999,5.2153
2026-01-20 14:55:00,5.25,5.26,5.24,5.24,898100,5.2265999999999995,5.214700000000001
2026-01-20 15:00:00,5.24,5.26,5.24,5.25,734700,5.227799999999999,5.214250000000001
2026-01-21 09:35:00,5.25,5.25,5.22,5.22,1783100,5.228400000000001,5.21365
2026-01-21 09:40:00,5.23,5.24,5.22,5.24,1093100,5.229400000000001,5.213150000000001
2026-01-21 09:45:00,5.23,5.23,5.21,5.21,1841800,5.2296000000000005,5.21255
2026-01-21 09:50:00,5.22,5.22,5.2,5.21,1828600,5.2296000000000005,5.211899999999999
2026-01-21 09:55:00,5.2,5.21,5.2,5.2,625400,5.229399999999999,5.21145
2026-01-21 10:00:00,5.21,5.21,5.2,5.2,472300,5.229000000000001,5.2111
2026-01-21 10:05:00,5.21,5.21,5.2,5.21,1347800,5.229,5.210750000000001
2026-01-21 10:10:00,5.21,5.21,5.2,5.2,175800,5.2288,5.210400000000001
2026-01-21 10:15:00,5.2,5.22,5.2,5.2,1196000,5.2286,5.20995
2026-01-21 10:20:00,5.21,5.21,5.2,5.2,314400,5.228400000000001,5.20965
2026-01-21 10:25:00,5.21,5.21,5.2,5.2,266000,5.2282,5.209300000000001
2026-01-21 10:30:00,5.2,5.21,5.2,5.21,601600,5.228,5.209
2026-01-21 10:35:00,5.21,5.21,5.2,5.21,185200,5.228000000000001,5.2087
2026-01-21 10:40:00,5.2,5.21,5.2,5.2,461200,5.228000000000001,5.208349999999999
2026-01-21 10:45:00,5.21,5.21,5.2,5.21,194400,5.227799999999999,5.208099999999999
2026-01-21 10:50:00,5.2,5.21,5.2,5.21,127000,5.2274,5.2078
2026-01-21 10:55:00,5.2,5.21,5.2,5.2,144900,5.227,5.20745
2026-01-21 11:00:00,5.2,5.21,5.2,5.21,335400,5.226800000000001,5.2072
2026-01-21 11:05:00,5.2,5.21,5.2,5.21,406300,5.2264,5.206900000000001
2026-01-21 11:10:00,5.2,5.21,5.2,5.2,326400,5.2258000000000004,5.2066
2026-01-21 11:15:00,5.2,5.21,5.19,5.19,3777300,5.225000000000001,5.2063
2026-01-21 11:20:00,5.19,5.2,5.19,5.19,1070900,5.224200000000001,5.206
2026-01-21 11:25:00,5.2,5.2,5.19,5.19,539000,5.223400000000001,5.20565
2026-01-21 11:30:00,5.19,5.2,5.19,5.19,371600,5.2224,5.205349999999999
2026-01-21 13:05:00,5.19,5.2,5.19,5.19,734600,5.2216,5.205
2026-01-21 13:10:00,5.19,5.21,5.19,5.21,832500,5.2212,5.2048000000000005
2026-01-21 13:15:00,5.2,5.21,5.19,5.19,467500,5.2202,5.2045
2026-01-21 13:20:00,5.19,5.2,5.19,5.19,749900,5.2192,5.204150000000001
2026-01-21 13:25:00,5.19,5.2,5.19,5.19,293200,5.2184,5.20385
2026-01-21 13:30:00,5.19,5.2,5.19,5.19,256800,5.2174000000000005,5.20355
2026-01-21 13:35:00,5.19,5.2,5.19,5.2,245000,5.216600000000001,5.20335
2026-01-21 13:40:00,5.19,5.2,5.19,5.19,386600,5.2156,5.203050000000001
2026-01-21 13:45:00,5.2,5.2,5.19,5.19,547600,5.214600000000001,5.20275
